# time  created  delivered  delivered/created
3812.0000 212 1 0.0047
3813.0000 213 1 0.0047
3814.0000 214 1 0.0047
3815.0000 215 1 0.0047
3816.0000 216 1 0.0046
3817.0000 217 1 0.0046
3818.0000 218 1 0.0046
3819.0000 219 1 0.0046
3820.0000 220 1 0.0045
3821.0000 221 1 0.0045
3822.0000 222 1 0.0045
3823.0000 223 1 0.0045
3824.0000 224 1 0.0045
3825.0000 225 1 0.0044
3826.0000 226 1 0.0044
3827.0000 227 1 0.0044
3828.0000 228 1 0.0044
3829.0000 229 1 0.0044
3830.0000 230 1 0.0043
3831.0000 231 1 0.0043
3832.0000 232 1 0.0043
3833.0000 233 1 0.0043
3834.0000 234 1 0.0043
4575.5000 234 2 0.0085
4585.0000 234 3 0.0128
4716.0000 234 4 0.0171
5797.5000 234 5 0.0214
10830.5000 234 6 0.0256
10831.0000 234 7 0.0299
10831.5000 234 8 0.0342
14052.0000 234 9 0.0385
14836.0000 234 10 0.0427
