# time  created  delivered  delivered/created
3716.0000 116 70 0.6034
3717.0000 117 70 0.5983
3717.0000 117 71 0.6068
3718.0000 118 71 0.6017
3718.0000 118 72 0.6102
3719.0000 119 72 0.6050
3719.0000 119 73 0.6134
3720.0000 120 73 0.6083
3720.0000 120 74 0.6167
3721.0000 121 74 0.6116
3721.0000 121 75 0.6198
3722.0000 122 75 0.6148
3722.0000 122 76 0.6230
3723.0000 123 76 0.6179
3724.0000 124 76 0.6129
3724.0000 124 77 0.6210
3725.0000 125 77 0.6160
3726.0000 126 77 0.6111
3726.0000 126 78 0.6190
3727.0000 127 78 0.6142
3727.0000 127 79 0.6220
3728.0000 128 79 0.6172
3728.0000 128 80 0.6250
3729.0000 129 80 0.6202
3729.0000 129 81 0.6279
3730.0000 130 81 0.6231
3731.0000 131 81 0.6183
3732.0000 132 81 0.6136
3733.0000 133 81 0.6090
3734.0000 134 81 0.6045
3734.0000 134 82 0.6119
3735.0000 135 82 0.6074
3735.0000 135 83 0.6148
3736.0000 136 83 0.6103
3736.0000 136 84 0.6176
3737.0000 137 84 0.6131
3737.0000 137 85 0.6204
3738.0000 138 85 0.6159
3738.0000 138 86 0.6232
3739.0000 139 86 0.6187
3740.0000 140 86 0.6143
3741.0000 141 86 0.6099
3742.0000 142 86 0.6056
3742.0000 142 87 0.6127
3743.0000 143 87 0.6084
3743.0000 143 88 0.6154
3744.0000 144 88 0.6111
3744.0000 144 89 0.6181
3745.0000 145 89 0.6138
3745.0000 145 90 0.6207
3746.0000 146 90 0.6164
3746.0000 146 91 0.6233
3747.0000 147 91 0.6190
3747.0000 147 92 0.6259
3748.0000 148 92 0.6216
3748.0000 148 93 0.6284
3749.0000 149 93 0.6242
3749.0000 149 94 0.6309
3750.0000 150 94 0.6267
3750.0000 150 95 0.6333
3751.0000 151 95 0.6291
3752.0000 152 95 0.6250
3752.0000 152 96 0.6316
3753.0000 153 96 0.6275
3753.0000 153 97 0.6340
3754.0000 154 97 0.6299
3755.0000 155 97 0.6258
3756.0000 156 97 0.6218
3757.0000 157 97 0.6178
3758.0000 158 97 0.6139
3759.0000 159 97 0.6101
3760.0000 160 97 0.6063
3760.0000 160 98 0.6125
3761.0000 161 98 0.6087
3761.0000 161 99 0.6149
3762.0000 162 99 0.6111
3762.0000 162 100 0.6173
3763.0000 163 100 0.6135
3763.0000 163 101 0.6196
3764.0000 164 101 0.6159
3764.0000 164 102 0.6220
3765.0000 165 102 0.6182
3765.0000 165 103 0.6242
3766.0000 166 103 0.6205
3766.0000 166 104 0.6265
3767.0000 167 104 0.6228
3767.0000 167 105 0.6287
3768.0000 168 105 0.6250
3768.0000 168 106 0.6310
3769.0000 169 106 0.6272
3769.0000 169 107 0.6331
3770.0000 170 107 0.6294
3770.0000 170 108 0.6353
3771.0000 171 108 0.6316
3771.0000 171 109 0.6374
3772.0000 172 109 0.6337
3772.0000 172 110 0.6395
3773.0000 173 110 0.6358
3774.0000 174 110 0.6322
3775.0000 175 110 0.6286
3776.0000 176 110 0.6250
3776.0000 176 111 0.6307
3777.0000 177 111 0.6271
3778.0000 178 111 0.6236
3779.0000 179 111 0.6201
3780.0000 180 111 0.6167
3780.0000 180 112 0.6222
3781.0000 181 112 0.6188
3782.0000 182 112 0.6154
3783.0000 183 112 0.6120
3783.0000 183 113 0.6175
3784.0000 184 113 0.6141
3784.0000 184 114 0.6196
3785.0000 185 114 0.6162
3785.0000 185 115 0.6216
3786.0000 186 115 0.6183
3786.0000 186 116 0.6237
3787.0000 187 116 0.6203
3787.0000 187 117 0.6257
3788.0000 188 117 0.6223
3788.0000 188 118 0.6277
3789.0000 189 118 0.6243
3789.0000 189 119 0.6296
3790.0000 190 119 0.6263
3791.0000 191 119 0.6230
3791.0000 191 120 0.6283
3792.0000 192 120 0.6250
3793.0000 193 120 0.6218
3794.0000 194 120 0.6186
3795.0000 195 120 0.6154
3796.0000 196 120 0.6122
3797.0000 197 120 0.6091
3798.0000 198 120 0.6061
3799.0000 199 120 0.6030
3800.0000 200 120 0.6000
3801.0000 201 120 0.5970
3802.0000 202 120 0.5941
3802.0000 202 121 0.5990
3803.0000 203 121 0.5961
3803.0000 203 122 0.6010
3804.0000 204 122 0.5980
3805.0000 205 122 0.5951
3805.0000 205 123 0.6000
3806.0000 206 123 0.5971
3807.0000 207 123 0.5942
3808.0000 208 123 0.5913
3809.0000 209 123 0.5885
3810.0000 210 123 0.5857
3810.0000 210 124 0.5905
3811.0000 211 124 0.5877
3812.0000 212 124 0.5849
3813.0000 213 124 0.5822
3814.0000 214 124 0.5794
3814.0000 214 125 0.5841
3815.0000 215 125 0.5814
3815.0000 215 126 0.5860
3815.0000 215 127 0.5907
3816.0000 216 127 0.5880
3817.0000 217 127 0.5853
3818.0000 218 127 0.5826
3819.0000 219 127 0.5799
3819.0000 219 128 0.5845
3820.0000 220 128 0.5818
3820.0000 220 129 0.5864
3820.0000 220 130 0.5909
3821.0000 221 130 0.5882
3821.0000 221 131 0.5928
3822.0000 222 131 0.5901
3822.0000 222 132 0.5946
3823.0000 223 132 0.5919
3823.0000 223 133 0.5964
3824.0000 224 133 0.5938
3825.0000 225 133 0.5911
3826.0000 226 133 0.5885
3827.0000 227 133 0.5859
3828.0000 228 133 0.5833
3829.0000 229 133 0.5808
3830.0000 230 133 0.5783
3830.0000 230 134 0.5826
3831.0000 231 134 0.5801
3831.0000 231 135 0.5844
3832.0000 232 135 0.5819
3833.0000 233 135 0.5794
3833.0000 233 136 0.5837
3834.0000 234 136 0.5812
3834.0000 234 137 0.5855
3835.0000 235 137 0.5830
3836.0000 236 137 0.5805
3836.0000 236 138 0.5847
3837.0000 237 138 0.5823
3838.0000 238 138 0.5798
3839.0000 239 138 0.5774
3839.0000 239 139 0.5816
3840.0000 240 139 0.5792
3840.0000 240 140 0.5833
3841.0000 241 140 0.5809
3841.0000 241 141 0.5851
3842.0000 242 141 0.5826
3842.0000 242 142 0.5868
3843.0000 243 142 0.5844
3843.0000 243 143 0.5885
3844.0000 244 143 0.5861
3845.0000 245 143 0.5837
3846.0000 246 143 0.5813
3847.0000 247 143 0.5789
3848.0000 248 143 0.5766
3848.0000 248 144 0.5806
3849.0000 249 144 0.5783
3850.0000 250 144 0.5760
3850.0000 250 145 0.5800
3851.0000 251 145 0.5777
3852.0000 252 145 0.5754
3853.0000 253 145 0.5731
3854.0000 254 145 0.5709
3855.0000 255 145 0.5686
3855.0000 255 146 0.5725
3856.0000 256 146 0.5703
3856.0000 256 147 0.5742
3857.0000 257 147 0.5720
3858.0000 258 147 0.5698
3859.0000 259 147 0.5676
3860.0000 260 147 0.5654
3860.0000 260 148 0.5692
3861.0000 261 148 0.5670
3861.0000 261 149 0.5709
3862.0000 262 149 0.5687
3862.0000 262 150 0.5725
3863.0000 263 150 0.5703
3864.0000 264 150 0.5682
3865.0000 265 150 0.5660
3865.0000 265 151 0.5698
3866.0000 266 151 0.5677
3867.0000 267 151 0.5655
3867.0000 267 152 0.5693
3868.0000 268 152 0.5672
3869.0000 269 152 0.5651
3869.0000 269 153 0.5688
3870.0000 270 153 0.5667
3871.0000 271 153 0.5646
3872.0000 272 153 0.5625
3873.0000 273 153 0.5604
3873.0000 273 154 0.5641
3874.0000 274 154 0.5620
3875.0000 275 154 0.5600
3875.0000 275 155 0.5636
3876.0000 276 155 0.5616
3877.0000 277 155 0.5596
3878.0000 278 155 0.5576
3878.0000 278 156 0.5612
3879.0000 279 156 0.5591
3880.0000 280 156 0.5571
3881.0000 281 156 0.5552
3882.0000 282 156 0.5532
3882.0000 282 157 0.5567
3883.0000 283 157 0.5548
3883.0000 283 158 0.5583
3884.0000 284 158 0.5563
3884.0000 284 159 0.5599
3885.0000 285 159 0.5579
3885.0000 285 160 0.5614
3886.0000 286 160 0.5594
3887.0000 287 160 0.5575
3887.0000 287 161 0.5610
3888.0000 288 161 0.5590
3888.0000 288 162 0.5625
3888.0000 288 163 0.5660
3889.0000 289 163 0.5640
3889.0000 289 164 0.5675
3890.0000 290 164 0.5655
3891.0000 291 164 0.5636
3892.0000 292 164 0.5616
3893.0000 293 164 0.5597
3894.0000 294 164 0.5578
3894.0000 294 165 0.5612
3895.0000 295 165 0.5593
3896.0000 296 165 0.5574
3897.0000 297 165 0.5556
3897.0000 297 166 0.5589
3898.0000 298 166 0.5570
3898.0000 298 167 0.5604
3899.0000 299 167 0.5585
3900.0000 300 167 0.5567
3901.0000 301 167 0.5548
3902.0000 302 167 0.5530
3902.0000 302 168 0.5563
3903.0000 303 168 0.5545
3904.0000 304 168 0.5526
3904.0000 304 169 0.5559
3905.0000 305 169 0.5541
3905.0000 305 170 0.5574
3905.0000 305 171 0.5607
3906.0000 306 171 0.5588
3906.0000 306 172 0.5621
