# time  created  delivered  delivered/created
3805.0000 205 18 0.0878
3806.0000 206 18 0.0874
3807.0000 207 18 0.0870
3808.0000 208 18 0.0865
3809.0000 209 18 0.0861
3810.0000 210 18 0.0857
3810.5000 210 19 0.0905
3811.0000 211 19 0.0900
3812.0000 212 19 0.0896
3813.0000 213 19 0.0892
3814.0000 214 19 0.0888
3815.0000 215 19 0.0884
3816.0000 216 19 0.0880
3817.0000 217 19 0.0876
3818.0000 218 19 0.0872
3819.0000 219 19 0.0868
3820.0000 220 19 0.0864
3821.0000 221 19 0.0860
3822.0000 222 19 0.0856
3823.0000 223 19 0.0852
3824.0000 224 19 0.0848
3825.0000 225 19 0.0844
3826.0000 226 19 0.0841
3827.0000 227 19 0.0837
3828.0000 228 19 0.0833
3829.0000 229 19 0.0830
3830.0000 230 19 0.0826
3831.0000 231 19 0.0823
3832.0000 232 19 0.0819
3833.0000 233 19 0.0815
3834.0000 234 19 0.0812
4066.5000 234 20 0.0855
4080.5000 234 21 0.0897
4133.0000 234 22 0.0940
4154.5000 234 23 0.0983
4302.0000 234 24 0.1026
4434.5000 234 25 0.1068
4557.0000 234 26 0.1111
5348.0000 234 27 0.1154
5721.0000 234 28 0.1197
5811.5000 234 29 0.1239
7709.5000 234 30 0.1282
7856.5000 234 31 0.1325
8034.0000 234 32 0.1368
8045.0000 234 33 0.1410
8073.5000 234 34 0.1453
8080.5000 234 35 0.1496
8215.5000 234 36 0.1538
8262.5000 234 37 0.1581
8266.5000 234 38 0.1624
8272.5000 234 39 0.1667
8275.5000 234 40 0.1709
8302.0000 234 41 0.1752
8321.5000 234 42 0.1795
8335.5000 234 43 0.1838
8394.0000 234 44 0.1880
8408.5000 234 45 0.1923
8409.0000 234 46 0.1966
8698.0000 234 47 0.2009
8698.5000 234 48 0.2051
8781.5000 234 49 0.2094
9045.0000 234 50 0.2137
9563.5000 234 51 0.2179
9806.5000 234 52 0.2222
10003.0000 234 53 0.2265
10065.0000 234 54 0.2308
10094.0000 234 55 0.2350
10258.0000 234 56 0.2393
10343.5000 234 57 0.2436
10350.5000 234 58 0.2479
10376.0000 234 59 0.2521
10489.5000 234 60 0.2564
10558.5000 234 61 0.2607
10734.5000 234 62 0.2650
10927.5000 234 63 0.2692
10930.0000 234 64 0.2735
10967.5000 234 65 0.2778
10975.5000 234 66 0.2821
11050.0000 234 67 0.2863
11081.5000 234 68 0.2906
11112.5000 234 69 0.2949
11245.5000 234 70 0.2991
11473.5000 234 71 0.3034
11575.0000 234 72 0.3077
11731.0000 234 73 0.3120
11943.5000 234 74 0.3162
12077.5000 234 75 0.3205
12454.5000 234 76 0.3248
13016.5000 234 77 0.3291
13329.0000 234 78 0.3333
13355.5000 234 79 0.3376
13456.0000 234 80 0.3419
13463.0000 234 81 0.3462
13546.5000 234 82 0.3504
13597.5000 234 83 0.3547
13602.0000 234 84 0.3590
13604.0000 234 85 0.3632
13645.5000 234 86 0.3675
13680.0000 234 87 0.3718
13725.0000 234 88 0.3761
13791.5000 234 89 0.3803
13796.0000 234 90 0.3846
13829.0000 234 91 0.3889
13843.0000 234 92 0.3932
13926.0000 234 93 0.3974
13939.5000 234 94 0.4017
14069.0000 234 95 0.4060
14069.5000 234 96 0.4103
14082.0000 234 97 0.4145
14157.0000 234 98 0.4188
14168.5000 234 99 0.4231
14238.5000 234 100 0.4274
14253.0000 234 101 0.4316
14281.0000 234 102 0.4359
14284.5000 234 103 0.4402
14301.5000 234 104 0.4444
14302.0000 234 105 0.4487
14302.5000 234 106 0.4530
14303.0000 234 107 0.4573
14303.5000 234 108 0.4615
14304.0000 234 109 0.4658
14304.5000 234 110 0.4701
14305.0000 234 111 0.4744
14305.5000 234 112 0.4786
14306.0000 234 113 0.4829
14306.5000 234 114 0.4872
14307.0000 234 115 0.4915
14390.5000 234 116 0.4957
14443.5000 234 117 0.5000
14509.5000 234 118 0.5043
14538.0000 234 119 0.5085
14538.5000 234 120 0.5128
14539.0000 234 121 0.5171
14539.5000 234 122 0.5214
14540.0000 234 123 0.5256
14540.5000 234 124 0.5299
14541.0000 234 125 0.5342
14541.5000 234 126 0.5385
14542.0000 234 127 0.5427
14556.5000 234 128 0.5470
14560.0000 234 129 0.5513
14571.0000 234 130 0.5556
14724.5000 234 131 0.5598
14957.5000 234 132 0.5641
14976.0000 234 133 0.5684
15097.0000 234 134 0.5726
15130.0000 234 135 0.5769
15173.0000 234 136 0.5812
15192.0000 234 137 0.5855
15284.5000 234 138 0.5897
