# time  created  delivered  delivered/created
3710.0000 110 76 0.6909
3711.0000 111 76 0.6847
3711.0000 111 77 0.6937
3712.0000 112 77 0.6875
3712.0000 112 78 0.6964
3713.0000 113 78 0.6903
3713.0000 113 79 0.6991
3714.0000 114 79 0.6930
3715.0000 115 79 0.6870
3716.0000 116 79 0.6810
3717.0000 117 79 0.6752
3718.0000 118 79 0.6695
3719.0000 119 79 0.6639
3719.0000 119 80 0.6723
3720.0000 120 80 0.6667
3721.0000 121 80 0.6612
3722.0000 122 80 0.6557
3722.0000 122 81 0.6639
3723.0000 123 81 0.6585
3723.0000 123 82 0.6667
3724.0000 124 82 0.6613
3724.0000 124 83 0.6694
3725.0000 125 83 0.6640
3725.0000 125 84 0.6720
3726.0000 126 84 0.6667
3726.0000 126 85 0.6746
3727.0000 127 85 0.6693
3727.0000 127 86 0.6772
3728.0000 128 86 0.6719
3728.0000 128 87 0.6797
3729.0000 129 87 0.6744
3729.0000 129 88 0.6822
3730.0000 130 88 0.6769
3730.0000 130 89 0.6846
3731.0000 131 89 0.6794
3731.0000 131 90 0.6870
3732.0000 132 90 0.6818
3732.0000 132 91 0.6894
3733.0000 133 91 0.6842
3733.0000 133 92 0.6917
3734.0000 134 92 0.6866
3734.0000 134 93 0.6940
3735.0000 135 93 0.6889
3736.0000 136 93 0.6838
3737.0000 137 93 0.6788
3738.0000 138 93 0.6739
3739.0000 139 93 0.6691
3739.0000 139 94 0.6763
3740.0000 140 94 0.6714
3740.0000 140 95 0.6786
3741.0000 141 95 0.6738
3742.0000 142 95 0.6690
3742.0000 142 96 0.6761
3743.0000 143 96 0.6713
3744.0000 144 96 0.6667
3744.0000 144 97 0.6736
3745.0000 145 97 0.6690
3746.0000 146 97 0.6644
3746.0000 146 98 0.6712
3747.0000 147 98 0.6667
3748.0000 148 98 0.6622
3748.0000 148 99 0.6689
3749.0000 149 99 0.6644
3749.0000 149 100 0.6711
3750.0000 150 100 0.6667
3750.0000 150 101 0.6733
3751.0000 151 101 0.6689
3751.0000 151 102 0.6755
3752.0000 152 102 0.6711
3752.0000 152 103 0.6776
3753.0000 153 103 0.6732
3754.0000 154 103 0.6688
3754.0000 154 104 0.6753
3755.0000 155 104 0.6710
3756.0000 156 104 0.6667
3756.0000 156 105 0.6731
3757.0000 157 105 0.6688
3757.0000 157 106 0.6752
3758.0000 158 106 0.6709
3759.0000 159 106 0.6667
3759.0000 159 107 0.6730
3760.0000 160 107 0.6688
3761.0000 161 107 0.6646
3762.0000 162 107 0.6605
3763.0000 163 107 0.6564
3763.0000 163 108 0.6626
3764.0000 164 108 0.6585
3765.0000 165 108 0.6545
3766.0000 166 108 0.6506
3766.0000 166 109 0.6566
3767.0000 167 109 0.6527
3767.0000 167 110 0.6587
3768.0000 168 110 0.6548
3768.0000 168 111 0.6607
3769.0000 169 111 0.6568
3769.0000 169 112 0.6627
3770.0000 170 112 0.6588
3770.0000 170 113 0.6647
3771.0000 171 113 0.6608
3771.0000 171 114 0.6667
3772.0000 172 114 0.6628
3772.0000 172 115 0.6686
3773.0000 173 115 0.6647
3773.0000 173 116 0.6705
3774.0000 174 116 0.6667
3774.0000 174 117 0.6724
3775.0000 175 117 0.6686
3775.0000 175 118 0.6743
3776.0000 176 118 0.6705
3776.0000 176 119 0.6761
3777.0000 177 119 0.6723
3777.0000 177 120 0.6780
3778.0000 178 120 0.6742
3779.0000 179 120 0.6704
3779.0000 179 121 0.6760
3780.0000 180 121 0.6722
3781.0000 181 121 0.6685
3781.0000 181 122 0.6740
3782.0000 182 122 0.6703
3782.0000 182 123 0.6758
3783.0000 183 123 0.6721
3783.0000 183 124 0.6776
3784.0000 184 124 0.6739
3785.0000 185 124 0.6703
3786.0000 186 124 0.6667
3786.0000 186 125 0.6720
3787.0000 187 125 0.6684
3787.0000 187 126 0.6738
3788.0000 188 126 0.6702
3788.0000 188 127 0.6755
3789.0000 189 127 0.6720
3789.0000 189 128 0.6772
3790.0000 190 128 0.6737
3790.0000 190 129 0.6789
3791.0000 191 129 0.6754
3792.0000 192 129 0.6719
3793.0000 193 129 0.6684
3793.0000 193 130 0.6736
3794.0000 194 130 0.6701
3794.0000 194 131 0.6753
3795.0000 195 131 0.6718
3795.0000 195 132 0.6769
3796.0000 196 132 0.6735
3796.0000 196 133 0.6786
3797.0000 197 133 0.6751
3797.0000 197 134 0.6802
3798.0000 198 134 0.6768
3798.0000 198 135 0.6818
3799.0000 199 135 0.6784
3799.0000 199 136 0.6834
3800.0000 200 136 0.6800
3800.0000 200 137 0.6850
3801.0000 201 137 0.6816
3801.0000 201 138 0.6866
3802.0000 202 138 0.6832
3802.0000 202 139 0.6881
3803.0000 203 139 0.6847
3803.0000 203 140 0.6897
3804.0000 204 140 0.6863
3804.0000 204 141 0.6912
3805.0000 205 141 0.6878
3805.0000 205 142 0.6927
3806.0000 206 142 0.6893
3806.0000 206 143 0.6942
3807.0000 207 143 0.6908
3807.0000 207 144 0.6957
3808.0000 208 144 0.6923
3808.0000 208 145 0.6971
3809.0000 209 145 0.6938
3809.0000 209 146 0.6986
3810.0000 210 146 0.6952
3810.0000 210 147 0.7000
3811.0000 211 147 0.6967
3811.0000 211 148 0.7014
3812.0000 212 148 0.6981
3812.0000 212 149 0.7028
3813.0000 213 149 0.6995
3813.0000 213 150 0.7042
3814.0000 214 150 0.7009
3814.0000 214 151 0.7056
3815.0000 215 151 0.7023
3815.0000 215 152 0.7070
3816.0000 216 152 0.7037
3816.0000 216 153 0.7083
3817.0000 217 153 0.7051
3817.0000 217 154 0.7097
3818.0000 218 154 0.7064
3818.0000 218 155 0.7110
3819.0000 219 155 0.7078
3819.0000 219 156 0.7123
3820.0000 220 156 0.7091
3820.0000 220 157 0.7136
3821.0000 221 157 0.7104
3821.0000 221 158 0.7149
3822.0000 222 158 0.7117
3822.0000 222 159 0.7162
3823.0000 223 159 0.7130
3823.0000 223 160 0.7175
3824.0000 224 160 0.7143
3824.0000 224 161 0.7188
3825.0000 225 161 0.7156
3825.0000 225 162 0.7200
3826.0000 226 162 0.7168
3826.0000 226 163 0.7212
3827.0000 227 163 0.7181
3827.0000 227 164 0.7225
3828.0000 228 164 0.7193
3828.0000 228 165 0.7237
3829.0000 229 165 0.7205
3829.0000 229 166 0.7249
3830.0000 230 166 0.7217
3830.0000 230 167 0.7261
3831.0000 231 167 0.7229
3831.0000 231 168 0.7273
3832.0000 232 168 0.7241
3832.0000 232 169 0.7284
3833.0000 233 169 0.7253
3833.0000 233 170 0.7296
3834.0000 234 170 0.7265
3835.0000 235 170 0.7234
